Date,Close,Open,Range,MA20,MA50,Lag,Delta,PctChange
1995-08-19,0.3365644514560699,0.3365644514560699,0.0103127367757575,0.3319279849529266,0.3419364333152771,0.3365644514560699,0.0,0.0
1995-08-20,0.3365644514560699,0.3365644514560699,0.0103127367757575,0.3319279849529266,0.3419364333152771,0.3365644514560699,0.0,0.0
1995-08-21,0.3309389054775238,0.3365644117512275,0.0093752846952493,0.3315055489540099,0.3420479440689087,0.3365644514560699,-0.005625545978546087,-0.01671461722772094
1995-08-22,0.335627019405365,0.3328138404086449,0.0075004087497936,0.3311772793531417,0.3421527063846588,0.3309389054775238,0.0046881139278411865,0.014166100903357126
1995-08-23,0.3412516415119171,0.3365644122199394,0.009374433549884,0.3312704801559448,0.3423956769704819,0.335627019405365,0.005624622106552124,0.01675854976311908
1995-08-24,0.343126505613327,0.342189079816598,0.0056246549166554,0.3309198155999183,0.3427322399616241,0.3412516415119171,0.0018748641014099121,0.005494080828749581
1995-08-25,0.335627019405365,0.3440640029200089,0.0093744344720733,0.3306850373744964,0.3429188132286072,0.343126505613327,-0.007499486207962036,-0.021856330202637553
1995-08-26,0.335627019405365,0.3440640029200089,0.0093744344720733,0.3306850373744964,0.3429188132286072,0.335627019405365,0.0,0.0
1995-08-27,0.335627019405365,0.3440640029200089,0.0093744344720733,0.3306850373744964,0.3429188132286072,0.335627019405365,0.0,0.0
1995-08-28,0.3225017786026001,0.336564261261393,0.0149999331035297,0.3299809768795966,0.3428054851293564,0.335627019405365,-0.013125240802764893,-0.03910662742832527
1995-08-29,0.3234392404556274,0.3225018149393295,0.0056255043921745,0.3298847705125808,0.3426361149549484,0.3225017786026001,0.0009374618530272882,0.0029068424276272875
1995-08-30,0.3253141641616821,0.3243767135461801,0.0046872280434455,0.3295550912618636,0.342055459022522,0.3234392404556274,0.0018749237060546875,0.005796834371158743
1995-08-31,0.3225017786026001,0.3253141049027507,0.0037497767448874,0.3288510307669639,0.3411193770170211,0.3253141641616821,-0.0028123855590819757,-0.008645137128687086
1995-09-01,0.3220331072807312,0.3225018451168042,0.0046872281563389,0.3284040465950965,0.3402113157510757,0.3225017786026001,-0.0004686713218688965,-0.0014532363942290072
1995-09-02,0.3220331072807312,0.3225018451168042,0.0046872281563389,0.3284040465950965,0.3402113157510757,0.3220331072807312,0.0,0.0
1995-09-03,0.3220331072807312,0.3225018451168042,0.0046872281563389,0.3284040465950965,0.3402113157510757,0.3220331072807312,0.0,0.0
1995-09-04,0.3220331072807312,0.3225018451168042,0.0046872281563389,0.3284040465950965,0.3402113157510757,0.3220331072807312,0.0,0.0
1995-09-05,0.3262515962123871,0.3262515962123871,0.0056255294970312,0.3284951955080032,0.3394437158107757,0.3220331072807312,0.004218488931655884,0.013099550438391505
1995-09-06,0.3281265795230865,0.3290640303915711,0.005039183316951,0.3290073499083518,0.3388071072101593,0.3262515962123871,0.0018749833106994074,0.005747047163805474
1995-09-07,0.335627019405365,0.3300014875363566,0.0117189005071154,0.3296607583761214,0.3385822921991348,0.3281265795230865,0.007500439882278498,0.022858373415466593
1995-09-08,0.335627019405365,0.335627019405365,0.00281317899672,0.3304544478654861,0.3383200824260711,0.335627019405365,0.0,0.0
1995-09-09,0.335627019405365,0.335627019405365,0.00281317899672,0.3304544478654861,0.3383200824260711,0.335627019405365,0.0,0.0
1995-09-10,0.335627019405365,0.335627019405365,0.00281317899672,0.3304544478654861,0.3383200824260711,0.335627019405365,0.0,0.0
1995-09-11,0.331876277923584,0.33656433222566,0.0093752824799979,0.3309436962008475,0.3378893685340881,0.335627019405365,-0.003750741481781006,-0.011175326373979777
1995-09-12,0.3220331072807312,0.3337511526375134,0.0168756635974948,0.3308239206671715,0.3373833298683166,0.331876277923584,-0.009843170642852783,-0.0296591570341741
1995-09-13,0.3178137838840484,0.3215644127739115,0.0103127336616449,0.3302360832691192,0.336718111038208,0.3220331072807312,-0.004219323396682795,-0.01310214167826107
1995-09-14,0.3000015318393707,0.3103142408810401,0.0140625119579025,0.3285485967993736,0.3357620906829834,0.3178137838840484,-0.01781225204467768,-0.05604619103360331
1995-09-15,0.2690641582012176,0.280313490904115,0.0328130758988821,0.3252673342823982,0.3341125303506851,0.3000015318393707,-0.03093737363815313,-0.10312405222889953
1995-09-16,0.2690641582012176,0.280313490904115,0.0328130758988821,0.3252673342823982,0.3341125303506851,0.2690641582012176,0.0,0.0
1995-09-17,0.2690641582012176,0.280313490904115,0.0328130758988821,0.3252673342823982,0.3341125303506851,0.2690641582012176,0.0,0.0
1995-09-18,0.2751575112342834,0.2728138974543961,0.0070308163055999,0.3221969872713089,0.3323417490720748,0.2690641582012176,0.006093353033065796,0.022646468685393994
1995-09-19,0.2756263017654419,0.2756263017654419,0.0074995561985816,0.3194313570857048,0.3305803436040878,0.2751575112342834,0.0004687905311585028,0.0017037170057820905
1995-09-20,0.2746888399124145,0.2793760686061546,0.0065621051507953,0.3163844481110572,0.3290245801210403,0.2756263017654419,-0.0009374618530273993,-0.0034012060787478315
1995-09-21,0.2775012850761413,0.2737515305680736,0.0084369851942703,0.3131969302892685,0.3275437623262405,0.2746888399124145,0.0028124451637268066,0.01023865827466297
1995-09-22,0.2779698967933655,0.2765637332335964,0.0065621049569448,0.3099390998482704,0.3259788274765014,0.2775012850761413,0.0004686117172241766,0.0016886830527491625
1995-09-23,0.2779698967933655,0.2765637332335964,0.0065621049569448,0.3099390998482704,0.3259788274765014,0.2779698967933655,0.0,0.0
1995-09-24,0.2779698967933655,0.2765637332335964,0.0065621049569448,0.3099390998482704,0.3259788274765014,0.2779698967933655,0.0,0.0
1995-09-25,0.2813685536384582,0.2868764741555623,0.0066797151673566,0.307226176559925,0.3243135666847229,0.2779698967933655,0.003398656845092718,0.01222670830294681
1995-09-26,0.2803135812282562,0.2831267602101684,0.0056255068053234,0.3051167666912079,0.3225898122787475,0.2813685536384582,-0.0010549724102019709,-0.003749432538070807
1995-09-27,0.2718765139579773,0.2812509463544272,0.0206245924168796,0.3025386303663254,0.3208282023668289,0.2803135812282562,-0.00843706727027893,-0.030098674610448906
1995-09-28,0.2831267416477203,0.2737514566811561,0.0103127108235258,0.3004292592406273,0.3196842855215072,0.2718765139579773,0.011250227689742986,0.0413799173969176
1995-09-29,0.2793760895729065,0.2850015955586389,0.0103127350312419,0.2982729747891426,0.3182316124439239,0.2831267416477203,-0.0037506520748137873,-0.013247254755894944
1995-09-30,0.2793760895729065,0.2850015955586389,0.0103127350312419,0.2982729747891426,0.3182316124439239,0.2793760895729065,0.0,0.0
1995-10-01,0.2793760895729065,0.2850015955586389,0.0103127350312419,0.2982729747891426,0.3182316124439239,0.2793760895729065,0.0,0.0
1995-10-02,0.282189279794693,0.28312673064931,0.0075004079272065,0.2962807834148407,0.3173307305574417,0.2793760895729065,0.002813190221786499,0.010069545414881809
1995-10-03,0.282189279794693,0.2859390581790902,0.0103127354569866,0.294077667593956,0.3161867636442184,0.282189279794693,0.0,0.0
1995-10-04,0.2728139460086822,0.2746888223458376,0.0074995303826876,0.2913120359182358,0.3147991943359375,0.282189279794693,-0.009375333786010798,-0.03322356466848009
1995-10-05,0.273751437664032,0.2718765360122118,0.0056246548873202,0.2882182568311691,0.313486470580101,0.2728139460086822,0.000937491655349787,0.003436377315256367
1995-10-06,0.2676571607589721,0.2756262803719926,0.0103127088383631,0.2848197638988495,0.3118368178606033,0.273751437664032,-0.00609427690505987,-0.022262081825262348
1995-10-07,0.2676571607589721,0.2756262803719926,0.0103127088383631,0.2848197638988495,0.3118368178606033,0.2676571607589721,0.0,0.0
1995-10-08,0.2676571607589721,0.2756262803719926,0.0103127088383631,0.2848197638988495,0.3118368178606033,0.2676571607589721,0.0,0.0
1995-10-09,0.2610950469970703,0.2653135375004818,0.0103118823643835,0.2812807023525238,0.3102522671222686,0.2676571607589721,-0.0065621137619018,-0.024516862329758693
1995-10-10,0.2601575553417206,0.2578139415309382,0.0103127318983111,0.2781869247555733,0.3087237584590911,0.2610950469970703,-0.0009374916553497314,-0.003590614475962317
1995-10-11,0.2615637481212616,0.2643760749977575,0.011249332540049,0.2753744229674339,0.3074477660655975,0.2601575553417206,0.0014061927795410156,0.005405158338353644
1995-10-12,0.2648448348045349,0.2625012205350088,0.0046872035049849,0.2736165881156921,0.3061065077781677,0.2615637481212616,0.0032810866832733154,0.01254411862056748
1995-10-13,0.2700016498565674,0.2681258971126227,0.0103127347768859,0.2736634626984596,0.3047748810052871,0.2648448348045349,0.005156815052032471,0.019471080324592327
1995-10-14,0.2700016498565674,0.2681258971126227,0.0103127347768859,0.2736634626984596,0.3047748810052871,0.2700016498565674,0.0,0.0
1995-10-15,0.2700016498565674,0.2681258971126227,0.0103127347768859,0.2736634626984596,0.3047748810052871,0.2700016498565674,0.0,0.0
1995-10-16,0.2709391117095947,0.2718765626272756,0.0084369831569097,0.2734525427222252,0.3035742074251175,0.2700016498565674,0.0009374618530273438,0.0034720597208399706
1995-10-17,0.2746888399124145,0.273751414200921,0.0074995558963568,0.2734056696295738,0.3025794118642807,0.2709391117095947,0.0037497282028197687,0.013839744949185828
1995-10-18,0.2803135812282562,0.2775012283707714,0.0210941860266601,0.2736869066953659,0.3018280136585236,0.2746888399124145,0.00562474131584173,0.020476774075114168
1995-10-19,0.2606263160705566,0.2690641476495063,0.0103127077722074,0.2728431582450866,0.3005893629789352,0.2803135812282562,-0.01968726515769964,-0.07023300502043284
1995-10-20,0.263438731431961,0.2643761573266718,0.0046872045757724,0.2721165999770164,0.299463073015213,0.2606263160705566,0.002812415361404419,0.010790987663130025
1995-10-21,0.263438731431961,0.2643761573266718,0.0046872045757724,0.2721165999770164,0.299463073015213,0.263438731431961,0.0,0.0
1995-10-22,0.263438731431961,0.2643761573266718,0.0046872045757724,0.2721165999770164,0.299463073015213,0.263438731431961,0.0,0.0
1995-10-23,0.263438731431961,0.263438731431961,0.002812327752278,0.2712201088666915,0.2982900214195251,0.263438731431961,0.0,0.0
1995-10-24,0.263438731431961,0.2662510591842391,0.0046872296098453,0.2703763663768768,0.2970702236890792,0.263438731431961,0.0,0.0
1995-10-25,0.2606263160705566,0.264376068457072,0.0046872030001764,0.2698138564825058,0.2956913393735885,0.263438731431961,-0.002812415361404419,-0.010675785394642312
1995-10-26,0.2615637481212616,0.2615637481212616,0.0037497775133497,0.2687357068061828,0.2942475891113281,0.2606263160705566,0.0009374320507050116,0.003596843422562168
1995-10-27,0.2606263160705566,0.2615637416501532,0.0056246536138376,0.2677982181310653,0.2927663272619247,0.2615637481212616,-0.0009374320507050116,-0.0035839525065622935
1995-10-28,0.2606263160705566,0.2615637416501532,0.0056246536138376,0.2677982181310653,0.2927663272619247,0.2606263160705566,0.0,0.0
1995-10-29,0.2606263160705566,0.2615637416501532,0.0056246536138376,0.2677982181310653,0.2927663272619247,0.2606263160705566,0.0,0.0
1995-10-30,0.2643761038780212,0.2615637766943085,0.0046872036281651,0.2669075593352317,0.2913225603103637,0.2606263160705566,0.0037497878074645996,0.0143876023879701
1995-10-31,0.2723451256752014,0.2643760086876856,0.0112501558424648,0.2664153516292571,0.2901506847143173,0.2643761038780212,0.007969021797180231,0.030142746187291625
1995-11-01,0.2746888399124145,0.2746888399124145,0.0121876107143419,0.2665090963244437,0.2889319211244583,0.2723451256752014,0.0023437142372130793,0.008605677195075545
1995-11-02,0.2746888399124145,0.2765637414035378,0.0046872286937401,0.2665559664368629,0.2876006650924683,0.2746888399124145,0.0,0.0
1995-11-03,0.273751437664032,0.275626314281782,0.0074995565391404,0.2668606802821159,0.2862131637334824,0.2746888399124145,-0.0009374022483825128,-0.0034125967719744743
1995-11-04,0.273751437664032,0.275626314281782,0.0074995565391404,0.2668606802821159,0.2862131637334824,0.273751437664032,0.0,0.0
1995-11-05,0.273751437664032,0.275626314281782,0.0074995565391404,0.2668606802821159,0.2862131637334824,0.273751437664032,0.0,0.0
1995-11-06,0.2859390079975128,0.2737513980042579,0.0178122640657026,0.268102878332138,0.2852194035053253,0.273751437664032,0.012187570333480835,0.044520571060665315
1995-11-07,0.2971891462802887,0.2831266609355555,0.0225003420489187,0.2699544578790664,0.2847131508588791,0.2859390079975128,0.011250138282775879,0.039344538408952356
1995-11-08,0.2915636599063873,0.2981266157784935,0.0168748382844511,0.2714544534683227,0.2840756392478942,0.2971891462802887,-0.005625486373901423,-0.01892897652660519
1995-11-09,0.2953143715858459,0.2981266993899351,0.0084378596048358,0.2729779303073882,0.2834756433963775,0.2915636599063873,0.003750711679458618,0.01286412607340326
1995-11-10,0.2981264591217041,0.2953141335841447,0.0103127281515623,0.2743841707706451,0.2829881370067596,0.2953143715858459,0.00281208753585821,0.009522352470545892
1995-11-11,0.2981264591217041,0.2953141335841447,0.0103127281515623,0.2743841707706451,0.2829881370067596,0.2981264591217041,0.0,0.0
1995-11-12,0.2981264591217041,0.2953141335841447,0.0103127281515623,0.2743841707706451,0.2829881370067596,0.2981264591217041,0.0,0.0
1995-11-13,0.3065636456012726,0.3018764168566221,0.0093752836135551,0.276165397465229,0.2826787477731704,0.2981264591217041,0.008437186479568481,0.028300696638684286
1995-11-14,0.3112516701221466,0.3075010413406158,0.0112501840281137,0.2779935389757156,0.2823787492513656,0.3065636456012726,0.0046880245208740234,0.015292173707287526
1995-11-15,0.3075011074542999,0.315001515471733,0.0140625140105496,0.2793529152870178,0.2819662398099899,0.3112516701221466,-0.0037505626678466797,-0.012049935881066398
1995-11-16,0.2995327711105346,0.3065636134910836,0.0149999365087525,0.2812982380390167,0.2812443548440932,0.3075011074542999,-0.007968336343765314,-0.025913195597025762
1995-11-17,0.3009389638900757,0.3000015381752868,0.0046872287102164,0.2831732496619225,0.2805505937337875,0.2995327711105346,0.0014061927795410711,0.004694620806690031
1995-11-18,0.3009389638900757,0.3000015381752868,0.0046872287102164,0.2831732496619225,0.2805505937337875,0.3009389638900757,0.0,0.0
1995-11-19,0.3009389638900757,0.3000015381752868,0.0046872287102164,0.2831732496619225,0.2805505937337875,0.3009389638900757,0.0,0.0
1995-11-20,0.2896887063980102,0.3018763130539174,0.0131250570893006,0.2844857484102249,0.279706842303276,0.3009389638900757,-0.011250257492065485,-0.03738385135191358
1995-11-21,0.2905912399291992,0.2915315859044382,0.0065825473869429,0.2858433738350868,0.2790780049562454,0.2896887063980102,0.0009025335311890204,0.003115528880677232
1995-11-22,0.2905912399291992,0.2905912399291992,0.0056421762996499,0.2873416200280189,0.2785335540771484,0.2905912399291992,0.0,0.0
1995-11-23,0.2905912399291992,0.2905912399291992,0.0056421762996499,0.2873416200280189,0.2785335540771484,0.2905912399291992,0.0,0.0
1995-11-24,0.3023466765880584,0.2924719880917544,0.0122256039084941,0.2893807664513588,0.2785804569721221,0.2905912399291992,0.011755436658859197,0.040453513539235875
1995-11-25,0.3023466765880584,0.2924719880917544,0.0122256039084941,0.2893807664513588,0.2785804569721221,0.3023466765880584,0.0,0.0
1995-11-26,0.3023466765880584,0.2924719880917544,0.0122256039084941,0.2893807664513588,0.2785804569721221,0.3023466765880584,0.0,0.0
1995-11-27,0.2962343692779541,0.305638007964965,0.0094036386870108,0.2911611691117287,0.2791238611936569,0.3023466765880584,-0.006112307310104315,-0.020216221256608047
1995-11-28,0.3009360134601593,0.2962341844935212,0.0065833992956557,0.2929891645908355,0.2796394312381744,0.2962343692779541,0.0047016441822052,0.01587136628901309
1995-11-29,0.2952931523323059,0.3018765559188466,0.0084641213317689,0.2941365659236908,0.2800327682495117,0.3009360134601593,-0.0056428611278533936,-0.01875103302848946
1995-11-30,0.286829799413681,0.2924719760816002,0.0075229189652625,0.2947436138987541,0.280275587439537,0.2952931523323059,-0.008463352918624933,-0.028660850587895692
1995-12-01,0.2830683290958404,0.2858894173218152,0.0084641435998389,0.2951625883579254,0.280386928319931,0.286829799413681,-0.003761470317840576,-0.013113945362474677
1995-12-02,0.2830683290958404,0.2858894173218152,0.0084641435998389,0.2951625883579254,0.280386928319931,0.2830683290958404,0.0,0.0
1995-12-03,0.2830683290958404,0.2858894173218152,0.0084641435998389,0.2951625883579254,0.280386928319931,0.2830683290958404,0.0,0.0
1995-12-04,0.2971746027469635,0.3018764073520996,0.0084641171662022,0.296333746612072,0.280771022439003,0.2830683290958404,0.014106273651123102,0.04983345786574045
1995-12-05,0.2971746027469635,0.2896508314345581,0.0122255759175414,0.2968955263495445,0.2810871434211731,0.2971746027469635,0.0,0.0
1995-12-06,0.2915316522121429,0.2990554262074682,0.0112852340879723,0.2966126516461372,0.2813115048408507,0.2971746027469635,-0.005642950534820612,-0.018988670238504368
1995-12-07,0.2901209890842438,0.2915315329027131,0.0065825461902069,0.29654051810503,0.2816763943433761,0.2915316522121429,-0.0014106631278991144,-0.004838799208233491
1995-12-08,0.2962343692779541,0.2915316835682943,0.0112852353017736,0.2965865179896355,0.2819385468959808,0.2901209890842438,0.006113380193710327,0.021071830111316636
1995-12-09,0.2962343692779541,0.2915316835682943,0.0112852353017736,0.2965865179896355,0.2819385468959808,0.2962343692779541,0.0,0.0
1995-12-10,0.2962343692779541,0.2915316835682943,0.0112852353017736,0.2965865179896355,0.2819385468959808,0.2962343692779541,0.0,0.0
1995-12-11,0.2905912399291992,0.2971746411259792,0.0094044893466049,0.2962097570300102,0.2821628499031066,0.2962343692779541,-0.005643129348754883,-0.019049542976763756
1995-12-12,0.2858893573284149,0.2905911867930716,0.0047018294646566,0.2951760426163673,0.2822368514537811,0.2905912399291992,-0.004701882600784302,-0.01618040035181334
1995-12-13,0.2887105047702789,0.2877701587721895,0.016927408232177,0.2940489843487739,0.2823672759532928,0.2858893573284149,0.002821147441863958,0.009867969441839541
1995-12-14,0.2877702414989471,0.29247204817721,0.010344863659168,0.2930624410510062,0.2826664018630981,0.2887105047702789,-0.0009402632713317871,-0.003256768478445027
1995-12-15,0.2651997804641723,0.2670805232892688,0.0169274136756871,0.2913457915186881,0.2824953687191009,0.2877702414989471,-0.02257046103477478,-0.07843222745065304
1995-12-16,0.2651997804641723,0.2670805232892688,0.0169274136756871,0.2913457915186881,0.2824953687191009,0.2651997804641723,0.0,0.0
1995-12-17,0.2651997804641723,0.2670805232892688,0.0169274136756871,0.2913457915186881,0.2824953687191009,0.2651997804641723,0.0,0.0
1995-12-18,0.242629200220108,0.2642592876654693,0.0253915207861917,0.2884303033351897,0.2819948095083236,0.2651997804641723,-0.022570580244064303,-0.08510783909609432
1995-12-19,0.2463916093111038,0.2463916093111038,0.0075237736721554,0.2862654484808444,0.2817007407546043,0.242629200220108,0.0037624090909957886,0.015506827239188947
1995-12-20,0.2454513162374496,0.25203386693566,0.0084632687068133,0.284008452296257,0.2814066159725188,0.2463916093111038,-0.0009402930736542026,-0.003816254442605471
1995-12-21,0.2445107549428939,0.2463914712989523,0.0084641150798458,0.2817044280469417,0.2810655561089515,0.2454513162374496,-0.0009405612945556918,-0.003831966798849007
1995-12-22,0.242629200220108,0.2454511415914142,0.0056430289329534,0.2787185542285442,0.280621243417263,0.2445107549428939,-0.0018815547227858942,-0.0076951818468080635
1995-12-23,0.242629200220108,0.2454511415914142,0.0056430289329534,0.2787185542285442,0.280621243417263,0.242629200220108,0.0,0.0
1995-12-24,0.242629200220108,0.2454511415914142,0.0056430289329534,0.2787185542285442,0.280621243417263,0.242629200220108,0.0,0.0
1995-12-25,0.242629200220108,0.2454511415914142,0.0056430289329534,0.2787185542285442,0.280621243417263,0.242629200220108,0.0,0.0
1995-12-26,0.2412187308073043,0.2445108711952218,0.005643055784763,0.2759677723050117,0.2800455850362777,0.242629200220108,-0.0014104694128037054,-0.0058132714921541595
1995-12-27,0.2435704320669174,0.2416888615316412,0.011285229499385,0.2730994932353496,0.2794982114434242,0.2412187308073043,0.0023517012596130926,0.009749248127384202
1995-12-28,0.2407484650611877,0.241688835880203,0.0065833993186071,0.2703722588717937,0.2788194039463996,0.2435704320669174,-0.002821967005729703,-0.011585835693531221
1995-12-29,0.2398082315921783,0.2407486029497907,0.0056430317316344,0.2680211804807185,0.2780092969536781,0.2407484650611877,-0.0009402334690093994,-0.00390545986978752
1995-12-30,0.2398082315921783,0.2407486029497907,0.0056430317316344,0.2680211804807185,0.2780092969536781,0.2398082315921783,0.0,0.0
1995-12-31,0.2398082315921783,0.2407486029497907,0.0056430317316344,0.2680211804807185,0.2780092969536781,0.2398082315921783,0.0,0.0
1996-01-01,0.2398082315921783,0.2407486029497907,0.0056430317316344,0.2680211804807185,0.2780092969536781,0.2398082315921783,0.0,0.0
1996-01-02,0.2416888773441314,0.2426292232124248,0.003761458809327,0.2659522078931331,0.2776305481791496,0.2398082315921783,0.0018806457519530972,0.007842290231101723
1996-01-03,0.2416888773441314,0.2407485063637869,0.0075237714283939,0.2631779216229915,0.277195551097393,0.2416888773441314,0.0,0.0
1996-01-04,0.2374572157859802,0.243570443178816,0.0075237712793924,0.2601920522749423,0.2766759207844734,0.2416888773441314,-0.00423166155815119,-0.01750871452857916
1996-01-05,0.2576767802238464,0.237927431604572,0.0216300906832758,0.2584993086755275,0.276560681760311,0.2374572157859802,0.020219564437866183,0.08515034748866102
1996-01-06,0.2576767802238464,0.237927431604572,0.0216300906832758,0.2584993086755275,0.276560681760311,0.2576767802238464,0.0,0.0
1996-01-07,0.2576767802238464,0.237927431604572,0.0216300906832758,0.2584993086755275,0.276560681760311,0.2576767802238464,0.0,0.0
1996-01-08,0.2604979574680328,0.2595575861138116,0.0112852347245505,0.257018157094717,0.2765581145882606,0.2576767802238464,0.0028211772441864014,0.010948511704219621
1996-01-09,0.2463916093111038,0.2604979315846351,0.0141063222735312,0.2545260190963744,0.2762546718120575,0.2604979574680328,-0.014106348156928988,-0.05415147317867186
1996-01-10,0.2576767802238464,0.2445108324142591,0.0188090026993262,0.2528802961111068,0.2761956810951232,0.2463916093111038,0.011285170912742587,0.04580176631945898
1996-01-11,0.2633190155029297,0.2454512336207699,0.0197484992577302,0.2517517790198325,0.2761745393276214,0.2576767802238464,0.0056422352790833075,0.021896560777350027
1996-01-12,0.2548548281192779,0.261438228662616,0.0112852304010642,0.2500589951872825,0.2758247333765029,0.2633190155029297,-0.008464187383651789,-0.03214423146572043
1996-01-13,0.2548548281192779,0.261438228662616,0.0112852304010642,0.2500589951872825,0.2758247333765029,0.2548548281192779,0.0,0.0
1996-01-14,0.2548548281192779,0.261438228662616,0.0112852304010642,0.2500589951872825,0.2758247333765029,0.2548548281192779,0.0,0.0
1996-01-15,0.2567364573478699,0.2539145150248219,0.0084641193492497,0.2485073059797286,0.2754656857252121,0.2548548281192779,0.0018816292285919745,0.00738314138475471
1996-01-16,0.260027676820755,0.2586171327925168,0.0084641430912911,0.2482487007975578,0.2751724624633789,0.2567364573478699,0.003291219472885132,0.012819447252969018
1996-01-17,0.255795270204544,0.2586172129454305,0.0047026603240747,0.2489070042967796,0.2748133391141891,0.260027676820755,-0.004232406616210993,-0.016276754336149057
1996-01-18,0.2402783930301666,0.2473319681619865,0.0225704409619389,0.2486013434827327,0.2739001268148422,0.255795270204544,-0.015516877174377414,-0.06066131387796769
