Date,Close,Open,Range,MA20,MA50
1995-08-19,0.336564302444458,0.336564302444458,0.010312732209863784,0.3319280043244362,0.341936417222023
1995-08-20,0.336564302444458,0.336564302444458,0.010312732209863784,0.3319280043244362,0.341936417222023
1995-08-21,0.3309389650821686,0.3365644723690692,0.00937528638381041,0.3315055653452873,0.34204792737960815
1995-08-22,0.3356269299983978,0.3328137517510745,0.007500406751775601,0.3311772972345352,0.3421526879072189
1995-08-23,0.3412515819072723,0.3365643534339885,0.009374431912500814,0.33127048909664153,0.3423956596851349
1995-08-24,0.3431264162063598,0.3421889906538917,0.005624653451063777,0.33091981559991834,0.3427322226762772
1995-08-25,0.3356269299983978,0.3440639112655317,0.009374431974837727,0.33068503588438036,0.3429187959432602
1995-08-26,0.3356269299983978,0.3440639112655317,0.009374431974837727,0.33068503588438036,0.3429187959432602
1995-08-27,0.3356269299983978,0.3440639112655317,0.009374431974837727,0.33068503588438036,0.3429187959432602
1995-08-28,0.3225018978118896,0.3365643856687269,0.014999938648092626,0.3299809783697128,0.3428054702281952
1995-08-29,0.3234393298625946,0.322501904087168,0.005625505947209397,0.32988477200269695,0.3426361012458801
1995-08-30,0.3253141939640045,0.3243767432626218,0.004687228472846694,0.3295550927519798,0.34205544769763946
1995-08-31,0.3225018978118896,0.3253142251515862,0.0037497781309517864,0.3288510352373123,0.34111936926841735
1995-09-01,0.3220331072807312,0.3225018451168042,0.004687228156338985,0.3284040480852127,0.3402113115787506
1995-09-02,0.3220331072807312,0.3225018451168042,0.004687228156338985,0.3284040480852127,0.3402113115787506
1995-09-03,0.3220331072807312,0.3225018451168042,0.004687228156338985,0.3284040480852127,0.3402113115787506
1995-09-04,0.3220331072807312,0.3225018451168042,0.004687228156338985,0.3284040480852127,0.3402113115787506
1995-09-05,0.3262516558170318,0.3262516558170318,0.005625530524789202,0.32849520146846767,0.33944371461868283
1995-09-06,0.3281265199184418,0.3290639706166371,0.005039182401576414,0.32900734990835184,0.33880710542201997
1995-09-07,0.3356269299983978,0.3300013996279629,0.011718897385342597,0.32966075539588924,0.33858229100704196
1995-09-08,0.3356269299983978,0.3356269299983978,0.0028131782473233002,0.3304544389247894,0.3383200818300247
1995-09-09,0.3356269299983978,0.3356269299983978,0.0028131782473233002,0.3304544389247894,0.3383200818300247
1995-09-10,0.3356269299983978,0.3356269299983978,0.0028131782473233002,0.3304544389247894,0.3383200818300247
1995-09-11,0.331876277923584,0.33656433222566,0.009375282479997915,0.3309436827898025,0.33788936972618105
1995-09-12,0.3220331072807312,0.3337511526375134,0.016875663597494872,0.33082390874624246,0.3373833286762238
1995-09-13,0.3178138434886932,0.321564473081971,0.010312735595755018,0.3302360743284225,0.33671811163425447
1995-09-14,0.3000015020370483,0.3103142100542473,0.014062510560924835,0.328548589348793,0.33576208889484405
1995-09-15,0.2690642178058624,0.2803135530007768,0.03281308316782411,0.3252673268318176,0.3341125303506851
1995-09-16,0.2690642178058624,0.2803135530007768,0.03281308316782411,0.3252673268318176,0.3341125303506851
1995-09-17,0.2690642178058624,0.2803135530007768,0.03281308316782411,0.3252673268318176,0.3341125303506851
1995-09-18,0.275157481431961,0.2728138679059106,0.007030815544092017,0.3221969857811927,0.33234174728393556
1995-09-19,0.2756262719631195,0.2756262719631195,0.0074995553876858745,0.3194313511252403,0.3305803400278091
1995-09-20,0.2746887803077698,0.2793760079844296,0.006562103726886204,0.3163844436407089,0.32902457475662233
1995-09-21,0.2775011658668518,0.2737514129696075,0.008436981569901525,0.31319692283868783,0.32754375517368317
1995-09-22,0.2779699265956878,0.276563762885158,0.006562105660495587,0.3099390983581543,0.3259788203239441
1995-09-23,0.2779699265956878,0.276563762885158,0.006562105660495587,0.3099390983581543,0.3259788203239441
1995-09-24,0.2779699265956878,0.276563762885158,0.006562105660495587,0.3099390983581543,0.3259788203239441
1995-09-25,0.2813685238361358,0.2868764437698455,0.0066797144598467195,0.3072261780500412,0.32431356072425843
1995-09-26,0.2803135514259338,0.283126730108755,0.005625506207232012,0.3051167607307434,0.3225898075103759
1995-09-27,0.2718765139579773,0.2812509463544272,0.02062459241687964,0.30253861993551256,0.3208281981945037
1995-09-28,0.2831266522407532,0.2737513702347563,0.010312707566934087,0.30042924284934996,0.31968428075313565
1995-09-29,0.2793761193752289,0.2850016259610597,0.010312736131348421,0.29827295392751696,0.318231611251831
1995-09-30,0.2793761193752289,0.2850016259610597,0.010312736131348421,0.29827295392751696,0.318231611251831
1995-10-01,0.2793761193752289,0.2850016259610597,0.010312736131348421,0.29827295392751696,0.318231611251831
1995-10-02,0.2821893095970154,0.2831267605506376,0.007500408719332885,0.29628076404333115,0.317330732345581
1995-10-03,0.2821893095970154,0.2859390883774308,0.010312736546126133,0.29407764673233033,0.3161867636442184
1995-10-04,0.2728139162063598,0.2746887923387028,0.007499529563435525,0.2913120165467262,0.3147991961240768
1995-10-05,0.2737514674663543,0.2718765656104204,0.005624655499655962,0.28821824342012403,0.313486470580101
1995-10-06,0.2676571607589721,0.2756262803719926,0.010312708838363105,0.28481975495815276,0.31183681607246394
1995-10-07,0.2676571607589721,0.2756262803719926,0.010312708838363105,0.28481975495815276,0.31183681607246394
1995-10-08,0.2676571607589721,0.2756262803719926,0.010312708838363105,0.28481975495815276,0.31183681607246394
1995-10-09,0.2610950469970703,0.2653135375004818,0.010311882364383573,0.2812806934118271,0.3102522665262222
1995-10-10,0.2601575851440429,0.2578139710647881,0.01031273307968511,0.2781869173049927,0.30872375726699824
1995-10-11,0.2615638375282287,0.2643761653660262,0.011249336385263486,0.27537441700696946,0.3074477648735046
1995-10-12,0.2648447155952453,0.2625011023806033,0.004687201395228213,0.2736165776848793,0.3061065036058426
1995-10-13,0.2700017094612121,0.2681259563031827,0.010312737053490173,0.27366345226764677,0.30477487683296206
1995-10-14,0.2700017094612121,0.2681259563031827,0.010312737053490173,0.27366345226764677,0.30477487683296206
1995-10-15,0.2700017094612121,0.2681259563031827,0.010312737053490173,0.27366345226764677,0.30477487683296206
1995-10-16,0.2709389925003052,0.2718764430055211,0.008436979444759296,0.273452527821064,0.30357419967651367
1995-10-17,0.2746887803077698,0.2737513547996879,0.0074995542690306505,0.2734056532382965,0.3025794035196304
1995-10-18,0.2803135514259338,0.2775011988674521,0.02109418378397271,0.2736868917942047,0.30182800352573397
1995-10-19,0.2606263756752014,0.269064209183864,0.010312710130700176,0.27284315228462214,0.300589354634285
1995-10-20,0.2634387016296386,0.2643761274183002,0.004687204045517868,0.2721165910363197,0.29946306347846985
1995-10-21,0.2634387016296386,0.2643761274183002,0.004687204045517868,0.2721165910363197,0.29946306347846985
1995-10-22,0.2634387016296386,0.2643761274183002,0.004687204045517868,0.2721165910363197,0.29946306347846985
1995-10-23,0.2634387016296386,0.2634387016296386,0.0028123274341247395,0.27122009992599483,0.2982900094985962
1995-10-24,0.2634387016296386,0.2662510290637634,0.004687229079588018,0.27037635743618005,0.29707021176815035
1995-10-25,0.2606263756752014,0.2643761289192766,0.004687204072129081,0.26981385052204127,0.2956913286447525
1995-10-26,0.2615638375282287,0.2615638375282287,0.0037497787950879213,0.26873570978641503,0.29424758136272433
1995-10-27,0.2606263756752014,0.2615638014691851,0.0056246549001831014,0.26779822260141367,0.29276631951332094
1995-10-28,0.2606263756752014,0.2615638014691851,0.0056246549001831014,0.26779822260141367,0.29276631951332094
1995-10-29,0.2606263756752014,0.2615638014691851,0.0056246549001831014,0.26779822260141367,0.29276631951332094
1995-10-30,0.2643761336803436,0.2615638061796058,0.0046872041565395595,0.2669075638055801,0.29132255613803865
1995-10-31,0.2723452746868133,0.2643761533390544,0.011250161997903962,0.26641536206007,0.2901506823301315
1995-11-01,0.2746887803077698,0.2746887803077698,0.012187608069756162,0.2665091052651405,0.28893191933631895
1995-11-02,0.2746887803077698,0.2765636813920587,0.004687227676659744,0.2665559709072113,0.28760066330432893
1995-11-03,0.2737514674663543,0.2756263442882154,0.007499557355589881,0.26686068624258036,0.2862131643295288
1995-11-04,0.2737514674663543,0.2756263442882154,0.007499557355589881,0.26686068624258036,0.2862131643295288
1995-11-05,0.2737514674663543,0.2756263442882154,0.007499557355589881,0.26686068624258036,0.2862131643295288
1995-11-06,0.2859390377998352,0.2737514265363127,0.017812265922206305,0.2681028857827186,0.28521940648555755
1995-11-07,0.2971891760826111,0.2831266893276826,0.022500344305267872,0.269954465329647,0.284713152050972
1995-11-08,0.2915636301040649,0.2981265853053354,0.01687483655958122,0.27145445495843884,0.2840756380558014
1995-11-09,0.2953143417835235,0.2981266693038002,0.00843785875330999,0.2729779362678527,0.28347564101219175
1995-11-10,0.2981266379356384,0.295314310711268,0.010312734337056706,0.2743841826915741,0.2829881358146667
1995-11-11,0.2981266379356384,0.295314310711268,0.010312734337056706,0.2743841826915741,0.2829881358146667
1995-11-12,0.2981266379356384,0.295314310711268,0.010312734337056706,0.2743841826915741,0.2829881358146667
1995-11-13,0.3065635561943054,0.3018763288166496,0.009375280879324543,0.2761654108762741,0.2826787447929382
1995-11-14,0.311251699924469,0.3075010707838158,0.011250185105318,0.2779935568571091,0.2823787456750869
1995-11-15,0.3075010478496551,0.3150014544132425,0.014062511284734625,0.2793529316782951,0.2819662362337112
1995-11-16,0.2995328307151794,0.3065636744948102,0.014999939493620995,0.28129825443029405,0.28124435424804684
1995-11-17,0.3009390234947204,0.300001597594263,0.004687229638579593,0.2831732705235481,0.2805505961179733
1995-11-18,0.3009390234947204,0.300001597594263,0.004687229638579593,0.2831732705235481,0.2805505961179733
1995-11-19,0.3009390234947204,0.300001597594263,0.004687229638579593,0.2831732705235481,0.2805505961179733
1995-11-20,0.289688766002655,0.3018763751662124,0.013125059789835303,0.28448577374219897,0.2797068458795547
1995-11-21,0.2905912101268768,0.2915315560056762,0.006582546711853099,0.28584339916706086,0.27907800793647763
1995-11-22,0.2905912101268768,0.2905912101268768,0.005642175721002285,0.28734164088964465,0.2785335552692413
1995-11-23,0.2905912101268768,0.2905912101268768,0.005642175721002285,0.28734164088964465,0.2785335552692413
1995-11-24,0.3023466467857361,0.2924719592627804,0.012225602703415939,0.28938078135252,0.27858045816421506
1995-11-25,0.3023466467857361,0.2924719592627804,0.012225602703415939,0.28938078135252,0.27858045816421506
1995-11-26,0.3023466467857361,0.2924719592627804,0.012225602703415939,0.28938078135252,0.27858045816421506
1995-11-27,0.2962343394756317,0.3056379772166002,0.009403637740968473,0.2911611795425415,0.27912386059761046
1995-11-28,0.3009360730648041,0.296234243166902,0.0065834005995913936,0.29298917651176454,0.2796394324302673
1995-11-29,0.2952930033206939,0.3018764035851001,0.0084641170605817,0.2941365629434585,0.2800327670574188
1995-11-30,0.2868297696113586,0.2924719456930417,0.007522918183612892,0.29474361240863794,0.2802755868434906
1995-12-01,0.28306844830513,0.2858895377191568,0.008464147164365499,0.29516259580850596,0.2803869324922561
1995-12-02,0.28306844830513,0.2858895377191568,0.008464147164365499,0.29516259580850596,0.2803869324922561
1995-12-03,0.28306844830513,0.2858895377191568,0.008464147164365499,0.29516259580850596,0.2803869324922561
1995-12-04,0.2971746027469635,0.3018764073520996,0.008464117166202212,0.2963337525725364,0.28077102601528164
1995-12-05,0.2971746027469635,0.2896508314345581,0.012225575917541476,0.29689553081989284,0.2810871475934982
1995-12-06,0.2915316522121429,0.2990554262074682,0.011285234087972329,0.29661265462636943,0.28131150960922235
1995-12-07,0.2901209592819214,0.2915315029554943,0.006582545514022875,0.29654052108526224,0.28167639851570125
1995-12-08,0.2962343394756317,0.2915316542390803,0.011285234166435287,0.29658652096986765,0.2819385522603988
1995-12-09,0.2962343394756317,0.2915316542390803,0.011285234166435287,0.29658652096986765,0.2819385522603988
1995-12-10,0.2962343394756317,0.2915316542390803,0.011285234166435287,0.29658652096986765,0.2819385522603988
1995-12-11,0.2905912101268768,0.2971746106484794,0.009404488382103726,0.2962097495794296,0.2821628540754318
1995-12-12,0.2858894169330597,0.2905912473779938,0.0047018304449341075,0.2951760426163673,0.28223685622215267
1995-12-13,0.2887105345726013,0.2877701884774441,0.016927409979519414,0.2940489843487739,0.2823672807216644
1995-12-14,0.2877700924873352,0.2924718967309342,0.010344858302447302,0.2930624365806579,0.2826664042472839
1995-12-15,0.2651996910572052,0.2670804332482457,0.016927407968937658,0.2913457795977592,0.2824953687191009
1995-12-16,0.2651996910572052,0.2670804332482457,0.016927407968937658,0.2913457795977592,0.2824953687191009
1995-12-17,0.2651996910572052,0.2670804332482457,0.016927407968937658,0.2913457795977592,0.2824953687191009
1995-12-18,0.2426292896270752,0.264259385042955,0.025391530142769014,0.28843029290437694,0.281994811296463
1995-12-19,0.2463915795087814,0.2463915795087814,0.007523772762116493,0.28626543357968326,0.2817007419466972
1995-12-20,0.2454512864351272,0.2520338363340944,0.008463267679216208,0.2840084373950958,0.28140661597251887
1995-12-21,0.2445107996463775,0.2463915163462841,0.008464116627325602,0.28170441687107084,0.28106555521488186
1995-12-22,0.2426292896270752,0.2454512320382448,0.005643031012365601,0.2787185490131378,0.28062124669551847
1995-12-23,0.2426292896270752,0.2454512320382448,0.005643031012365601,0.2787185490131378,0.28062124669551847
1995-12-24,0.2426292896270752,0.2454512320382448,0.005643031012365601,0.2787185490131378,0.28062124669551847
1995-12-25,0.2426292896270752,0.2454512320382448,0.005643031012365601,0.2787185490131378,0.28062124669551847
1995-12-26,0.241218701004982,0.2445108409861588,0.005643055087569293,0.27596776708960535,0.28004558652639383
1995-12-27,0.2435704469680786,0.2416888763176916,0.011285230189793216,0.27309948578476906,0.27949821561574933
1995-12-28,0.2407485395669937,0.241688910677031,0.006583401356009405,0.270372262597084,0.2788194108009338
1995-12-29,0.2398082166910171,0.2407485879901969,0.005643031380988789,0.26802118495106697,0.2780093041062355
1995-12-30,0.2398082166910171,0.2407485879901969,0.005643031380988789,0.26802118495106697,0.2780093041062355
1995-12-31,0.2398082166910171,0.2407485879901969,0.005643031380988789,0.26802118495106697,0.2780093041062355
1996-01-01,0.2398082166910171,0.2407485879901969,0.005643031380988789,0.26802118495106697,0.2780093041062355
1996-01-02,0.2416888773441314,0.2426292232124248,0.0037614588093270174,0.26595220640301703,0.27763055413961407
1996-01-03,0.2416888773441314,0.2407485063637869,0.007523771428393999,0.26317792013287544,0.2771955576539039
1996-01-04,0.2374573498964309,0.2435705807418789,0.0075237755286479135,0.2601920574903488,0.2766759306192398
1996-01-05,0.2576768100261688,0.2379274591227288,0.021630093184964033,0.2584993153810501,0.2765606927871704
1996-01-06,0.2576768100261688,0.2379274591227288,0.021630093184964033,0.2584993153810501,0.2765606927871704
1996-01-07,0.2576768100261688,0.2379274591227288,0.021630093184964033,0.2584993153810501,0.2765606927871704
1996-01-08,0.2604978084564209,0.2595574376401166,0.011285228269102443,0.2570181578397751,0.2765581214427948
1996-01-09,0.2463915795087814,0.260497900076081,0.014106320567299574,0.2545260198414326,0.2762546762824058
1996-01-10,0.2576768100261688,0.2445108606938373,0.01880900487473361,0.25288029983639715,0.27619568496942515
1996-01-11,0.2633189857006073,0.2454512058407147,0.01974849702260431,0.2517517782747746,0.27617454200983044
1996-01-12,0.2548549175262451,0.2614383203791406,0.01128523436009543,0.25005899742245674,0.27582473486661907
1996-01-13,0.2548549175262451,0.2614383203791406,0.01128523436009543,0.25005899742245674,0.27582473486661907
1996-01-14,0.2548549175262451,0.2614383203791406,0.01128523436009543,0.25005899742245674,0.27582473486661907
1996-01-15,0.2567363679409027,0.2539144266005796,0.00846411640166983,0.2485073111951351,0.2754656866192817
1996-01-16,0.2600277066230774,0.2586171624331738,0.008464144061384515,0.24824871197342874,0.2751724651455879
1996-01-17,0.2557951807975769,0.2586171225521224,0.00470265868037506,0.2489070065319538,0.27481333941221237
1996-01-18,0.2402783185243606,0.2473318914689997,0.022570433963270103,0.24860134348273277,0.27390012502670286
1996-01-19,0.2247615307569503,0.2332256502870905,0.017867756478798208,0.24756685569882392,0.27245157212018967
1996-01-20,0.2247615307569503,0.2332256502870905,0.017867756478798208,0.24756685569882392,0.27245157212018967
1996-01-21,0.2247615307569503,0.2332256502870905,0.017867756478798208,0.24756685569882392,0.27245157212018967
1996-01-22,0.2294633239507675,0.2238211471168611,0.013165949830403617,0.24681448191404343,0.2712095659971237
1996-01-23,0.2379274517297744,0.2539144888755823,0.0225695847024959,0.24657939001917833,0.27006182819604874
1996-01-24,0.2426292896270752,0.2416889435013819,0.0037614598389472953,0.246649919450283,0.26895188122987745
1996-01-25,0.2275826036930084,0.238867811021127,0.014106320819727708,0.2458505272865295,0.26737226217985155
1996-01-26,0.2304045855998993,0.2285230142499617,0.019749354793158702,0.24533332958817478,0.26575531989336015
1996-01-27,0.2304045855998993,0.2285230142499617,0.019749354793158702,0.24533332958817478,0.26575531989336015
1996-01-28,0.2304045855998993,0.2285230142499617,0.019749354793158702,0.24533332958817478,0.26575531989336015
1996-01-29,0.2191192954778671,0.2181789495031474,0.0075237722799178786,0.24429888352751727,0.2639876848459244
1996-01-30,0.2054832130670547,0.2031314562042316,0.009521626331634697,0.24248860031366343,0.26210669249296187
1996-01-31,0.2078341394662857,0.2087744982250311,0.0047018189057871085,0.24079586341977116,0.2602445948123932
1996-02-01,0.2134762555360794,0.2068937084560471,0.006582547080032308,0.23959680870175357,0.2587203446030617
1996-02-02,0.2200596630573272,0.2172385749540228,0.006583401088217894,0.2377159513533115,0.25730971366167066
1996-02-03,0.2200596630573272,0.2172385749540228,0.006583401088217894,0.2377159513533115,0.25730971366167066
1996-02-04,0.2200596630573272,0.2172385749540228,0.006583401088217894,0.2377159513533115,0.25730971366167066
1996-02-05,0.2200596630573272,0.2233509492525515,0.005642176206608895,0.2356940440833568,0.25589908272027967
1996-02-06,0.2228808104991912,0.2200597216448157,0.005642177708751223,0.2345185056328773,0.2543097659945488
1996-02-07,0.2125359177589416,0.2238211505203343,0.015046679855851508,0.23226146101951595,0.252635797560215
1996-02-08,0.2097148448228836,0.2068937437670813,0.004701830907660881,0.22958125397562976,0.2508113729953766
1996-02-09,0.2087744325399398,0.2097148035588536,0.006582546908291881,0.2272772297263145,0.24908100157976146
1996-02-10,0.2087744325399398,0.2097148035588536,0.006582546908291881,0.2272772297263145,0.24908100157976146
1996-02-11,0.2087744325399398,0.2097148035588536,0.006582546908291881,0.2272772297263145,0.24908100157976146
1996-02-12,0.2134762555360794,0.2115955385612357,0.003761459061740191,0.22511422410607335,0.24761393129825587
1996-02-13,0.2115955203771591,0.2106551494145243,0.007523758730675206,0.22269261479377742,0.24618447273969646
1996-02-14,0.2078341394662857,0.2125359458160427,0.006112363321920222,0.22029456272721287,0.2443976634740829
1996-02-15,0.2106551676988601,0.2078340796781432,0.005642188597460213,0.21881340518593784,0.24266727477312083
1996-02-16,0.2068937420845031,0.2115955729539261,0.006582548149958012,0.21792001575231548,0.24097451657056804
1996-02-17,0.2068937420845031,0.2115955729539261,0.006582548149958012,0.21792001575231548,0.24097451657056804
1996-02-18,0.2068937420845031,0.2115955729539261,0.006582548149958012,0.21792001575231548,0.24097451657056804
1996-02-19,0.2068937420845031,0.2115955729539261,0.006582548149958012,0.21792001575231548,0.24097451657056804
1996-02-20,0.2181789278984069,0.2106551563635158,0.011285230397460683,0.21735579594969745,0.23953567594289776
1996-02-21,0.2228808104991912,0.221000092966961,0.004701831498666292,0.21660346388816834,0.23806860536336896
1996-02-22,0.2247615307569503,0.2257018768733757,0.0037614598018747003,0.21571007594466204,0.2367520117759704
1996-02-23,0.2247615307569503,0.2247615307569503,0.0047018310303579,0.21556902229785915,0.23552945405244824
1996-02-24,0.2247615307569503,0.2247615307569503,0.0047018310303579,0.21556902229785915,0.23552945405244824
1996-02-25,0.2247615307569503,0.2247615307569503,0.0047018310303579,0.21556902229785915,0.23552945405244824
1996-02-26,0.2219403684139251,0.2257018018534983,0.004701804355491307,0.21514581143856043,0.2341940507292747
1996-02-27,0.2153570353984832,0.2247615259562346,0.010344861766149016,0.21495769843459125,0.23274578958749767
1996-02-28,0.2087744325399398,0.2172385627398082,0.009404488662756005,0.2151222594082355,0.23161728441715237
1996-02-29,0.2068937420845031,0.2068937420845031,0.00376145967312691,0.21507523953914637,0.23090257346630094
1996-03-01,0.2021910995244979,0.2078341436692208,0.007523774256276788,0.2145109817385673,0.23001856386661526
1996-03-02,0.2021910995244979,0.2078341436692208,0.007523774256276788,0.2145109817385673,0.23001856386661526
1996-03-03,0.2021910995244979,0.2078341436692208,0.007523774256276788,0.2145109817385673,0.23001856386661526
1996-03-04,0.1974892169237136,0.2050129762009902,0.0084641303082294,0.21338245943188663,0.229059322476387
1996-03-05,0.2003103196620941,0.199369961117888,0.0037614592888784992,0.21239499226212497,0.22817531287670131
1996-03-06,0.1970190703868866,0.2012507157513186,0.005642177077871097,0.21110190525650974,0.22726310849189754
1996-03-07,0.1941979676485061,0.1974892415552878,0.0075229064057747985,0.21018500775098797,0.22632269382476802
1996-03-08,0.1956085115671157,0.1937277818290469,0.009404489944207922,0.20947969108819958,0.22536345511674877
1996-03-09,0.1956085115671157,0.1937277818290469,0.009404489944207922,0.20947969108819958,0.22536345511674877
1996-03-10,0.1956085115671157,0.1937277818290469,0.009404489944207922,0.20947969108819958,0.22536345511674877
1996-03-11,0.1946681439876556,0.1974892321864865,0.004701817850060602,0.20877437666058535,0.22444184720516203
1996-03-12,0.1941979676485061,0.1956085118148372,0.0056421766653241,0.20781046226620664,0.2235296422243118
1996-03-13,0.1937277764081955,0.1946681475289305,0.0037614593708854005,0.20691707506775847,0.22257042020559306
1996-03-14,0.1927874535322189,0.1946681835658215,0.0028211013284187847,0.20616474077105512,0.22159239172935483
1996-03-15,0.1946681439876556,0.1956085025352568,0.0037614593024593024,0.2053653895854949,0.2207366076111793
1996-03-16,0.1946681439876556,0.1956085025352568,0.0037614593024593024,0.2053653895854949,0.2207366076111793
1996-03-17,0.1946681439876556,0.1956085025352568,0.0037614593024593024,0.2053653895854949,0.2207366076111793
1996-03-18,0.1965489089488983,0.195138352040049,0.0028211012616689846,0.2048481479287147,0.21951404958963391
1996-03-19,0.1937277764081955,0.1984295943437884,0.006582547621035717,0.20362559035420413,0.2181786489486694
1996-03-20,0.1899654269218444,0.1937277265788564,0.004702670535871201,0.2019798211753368,0.21705012589693065
1996-03-21,0.1890250891447067,0.1918470309730569,0.003762300315858974,0.2001929990947246,0.21567709147930142
1996-03-22,0.1909066885709762,0.1899654761943654,0.0037623131888906147,0.1985002569854259,0.2142288455367088
1996-03-23,0.1909066885709762,0.1899654761943654,0.0037623131888906147,0.1985002569854259,0.2142288455367088
1996-03-24,0.1909066885709762,0.1899654761943654,0.0037623131888906147,0.1985002569854259,0.2142288455367088
1996-03-25,0.1805618107318878,0.1918470290593511,0.0131659478397467,0.19643132910132405,0.21274298340082165
1996-03-26,0.1796214878559112,0.180561846520425,0.006582548319683079,0.19464455172419542,0.21120068579912182
1996-03-27,0.1899654269218444,0.1749187520546673,0.016927404068871305,0.19370410144329067,0.20979944020509717
1996-03-28,0.1819723844528198,0.1862040296857159,0.011285220170937305,0.1924580335617065,0.20832298427820198
1996-03-29,0.184793472290039,0.1824425570441966,0.007522918741873719,0.19158815219998354,0.20721328735351555
1996-03-30,0.184793472290039,0.1824425570441966,0.007522918741873719,0.19158815219998354,0.20721328735351555
1996-03-31,0.184793472290039,0.1824425570441966,0.007522918741873719,0.19158815219998354,0.20721328735351555
1996-04-01,0.1918470412492752,0.1890250992697687,0.01022689663200571,0.19130604341626162,0.20655499756336204
1996-04-02,0.1880847364664077,0.1927874079710493,0.005643042577221202,0.1906947642564773,0.20572742581367487
1996-04-03,0.184793472290039,0.1890251046653224,0.005995239436585115,0.19008348435163494,0.20466474622488015
1996-04-04,0.1815022081136703,0.1852636551282385,0.004701818185231299,0.18944869637489314,0.20344220459461204
1996-04-05,0.1815022081136703,0.1852636551282385,0.004701818185231299,0.18944869637489314,0.20344220459461204
1996-04-06,0.1815022081136703,0.1852636551282385,0.004701818185231299,0.18944869637489314,0.20344220459461204
1996-04-07,0.1815022081136703,0.1852636551282385,0.004701818185231299,0.18944869637489314,0.20344220459461204
1996-04-08,0.1833829581737518,0.1796214981872892,0.005642189979693901,0.18883741870522494,0.2025582116842269
1996-04-09,0.1956085115671157,0.1871443802139284,0.01598703774943508,0.18888443708419794,0.20186229020357124
1996-04-10,0.1956085115671157,0.1965488827141641,0.004701818067158303,0.18895496428012842,0.20139207452535623
1996-04-11,0.1937277764081955,0.1965488772143732,0.0056421890563280175,0.18895496428012842,0.20115696579217904
1996-04-12,0.1918470412492752,0.1946681419749657,0.0037614592635693,0.18890794366598124,0.20083722382783883
1996-04-13,0.1918470412492752,0.1946681419749657,0.0037614592635693,0.18890794366598124,0.20083722382783883
1996-04-14,0.1918470412492752,0.1946681419749657,0.0037614592635693,0.18890794366598124,0.20083722382783883
1996-04-15,0.1937277764081955,0.1918470467227528,0.005643030310167996,0.18886092528700824,0.20044225424528114
1996-04-16,0.1946681439876556,0.1946681439876556,0.0028210881988308956,0.18876688703894612,0.1999344238638877
1996-04-17,0.1899654269218444,0.1946680974577156,0.006583399737565415,0.18857876956462855,0.19933253914117807
